brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,product_name,slug
hp,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64500,75.0,intel,core i5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-16-d0333tx-gaming-laptop-11th-gen-core-i5-16gb-512gb-ssd-win11-4gb-graph
asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),71938,64.0,intel,core i5,10,12,16,ssd,512,no secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-flip-14-2023-tp3402vab-lz542ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
hp,HP Victus 15-fb0121AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51990,67.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fb0121AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-15-fb0121ax-gaming-laptop-amd-ryzen-5-5600h-8gb-512gb-ssd-win11-4gb-graph
hp,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),33989,56.0,intel,core i3,2,4,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),hp-15s-fq2738tu-laptop-11th-gen-core-i3-8gb-512gb-ssd-win-11-home
asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),39790,52.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),asus-vivobook-15-x1502za-ej953ws-laptop-12th-gen-core-i3-8gb-512gb-ssd-win11
hp,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),119990,77.0,amd,ryzen 7,8,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.1,2560,1440,windows,1,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),hp-omen-16-n0123ax-gaming-laptop-amd-ryzen-7-6800h-16gb-1tb-ssd-win11-8gb-graph
msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),260990,89.0,intel,core i9,24,24,32,ssd,2048,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),msi-raider-ge68hx-13vg-027in-gaming-laptop-13th-gen-core-i9-32gb-2tb-ssd-win11-home-8gb-graph
asus,Asus Vivobook Go 14 E1404GA-NK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),38980,48.0,intel,core i3,8,8,8,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus Vivobook Go 14 E1404GA-NK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),asus-vivobook-go-14-e1404ga-nk322ws-laptop-intel-core-i3-n305-8gb-512gb-ssd-win11-home
asus,Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),55990,59.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),asus-vivobook-15-2023-x1504va-nj523ws-laptop-13th-gen-core-i5-8gb-512gb-ssd-win11
msi,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65190,65.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),msi-thin-gf63-12ucx-265in-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-home-4gb-graph
msi,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),72990,71.0,intel,core i5,6,12,16,hdd,1024,ssd,256,nvidia,dedicated,False,15.6,1920,1080,windows,0,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),msi-gf63-thin-11uc-1295in-gaming-laptop-11th-gen-core-i5-16gb-1tb-256gb-ssd-win11-home-4gb-graph
acer,Acer Nitro 5 AN515-47 2023 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),68990,73.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer Nitro 5 AN515-47 2023 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),acer-nitro-5-an515-47-2023-gaming-laptop-amd-ryzen-5-7535hs-16gb-512gb-ssd-win11-4gb-graph
acer,Acer Predator Helios 16 PH16-71 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),200090,74.0,intel,core i7,16,24,32,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Acer Predator Helios 16 PH16-71 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),acer-predator-helios-16-ph16-71-laptop-13th-gen-core-i7-32gb-1tb-ssd-win11-8gb-graph
acer,Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),77890,72.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),acer-nitro-5-an515-47-gaming-laptop-amd-ryzen-7-7735hs-16gb-512gb-ssd-win11-home-4gb-graph
msi,MSI Stealth 16 Studio A13VF-023IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),219990,84.0,intel,core i7,14,20,32,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,2560,1600,windows,2,MSI Stealth 16 Studio A13VF-023IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),msi-stealth-16-studio-a13vf-023in-gaming-laptop-13th-gen-core-i7-32gb-1tb-ssd-win11-home-8gb-graph
lenovo,Lenovo ThinkPad P14s 21AKS02800 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),123271,78.0,intel,core i7,12,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,14.0,1920,1080,windows,3,Lenovo ThinkPad P14s 21AKS02800 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),lenovo-thinkpad-p14s-21aks02800-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11-pro-4gb-graphics
asus,Asus Vivobook 15X OLED 2023 K3504VA-LK552WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),70990,63.0,intel,core i5,12,16,16,ssd,1024,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15X OLED 2023 K3504VA-LK552WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),asus-vivobook-15x-oled-2023-k3504va-lk552ws-laptop-13th-gen-core-i5-16gb-1tb-ssd-win11-home
msi,MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),215990,87.0,intel,core i7,16,24,32,ssd,2048,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),msi-raider-ge68hx-13vg-026in-gaming-laptop-13th-gen-core-i7-32gb-2tb-ssd-win11-home-8gb-graph
msi,MSI Stealth 14 Studio A13VF-037IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),171990,80.0,intel,core i7,14,20,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,2560,1600,windows,2,MSI Stealth 14 Studio A13VF-037IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),msi-stealth-14-studio-a13vf-037in-gaming-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11-home-8gb-graph
msi,MSI GF63 Thin 11UC-1297IN Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),69990,70.0,intel,core i5,6,12,8,hdd,1024,ssd,256,nvidia,dedicated,False,15.6,1920,1080,windows,0,MSI GF63 Thin 11UC-1297IN Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),msi-gf63-thin-11uc-1297in-gaming-laptop-11th-gen-core-i5-8gb-1tb-256gb-ssd-win11-home-4gb-graph
asus,Asus Vivobook 15X 2023 K3504VAB-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62500,56.0,intel,core i5,10,12,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15X 2023 K3504VAB-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-15x-2023-k3504vab-nj541ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
asus,Asus Vivobook 16 2023 X1605VA-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),68800,62.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,16.0,1920,1200,windows,1,Asus Vivobook 16 2023 X1605VA-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-16-2023-x1605va-mb541ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
hp,HP Spectre x360 2023 13.5-ef2034TU Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home),143824,75.0,intel,core i7,10,12,32,ssd,1024,no secondary storage,0,intel,integrated,True,13.5,3000,2000,windows,1,HP Spectre x360 2023 13.5-ef2034TU Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home),hp-spectre-x360-2023-13-5-ef2034tu-laptop-13th-gen-core-i7-32gb-1tb-ssd-win11-home
asus,Asus Vivobook S15 OLED 2023 K5504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),85990,60.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook S15 OLED 2023 K5504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-s15-oled-2023-k5504va-lk542ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
asus,Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),45990,57.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),asus-vivobook-14-2023-x1404va-nk321ws-laptop-13th-gen-core-i3-8gb-512gb-ssd-win11-home
asus,Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),59990,56.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),asus-vivobook-14-2023-x1404va-nk522ws-laptop-13th-gen-core-i5-8gb-512gb-ssd-win11-home
asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),104990,71.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,True,14.0,2880,1800,windows,1,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-zenbook-14-flip-oled-2023-up3404va-kn542ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
asus,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),68390,64.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-15x-oled-2023-k3504va-lk542ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
asus,Asus Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),97990,64.0,intel,core i5,10,12,16,ssd,512,no secondary storage,0,intel,integrated,False,13.3,2880,1800,windows,1,Asus Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),asus-zenbook-s13-oled-2023-ux5304va-nq542ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11
asus,Asus Zenbook 14 OLED 2023 UX3402VA-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),92990,70.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,2880,1800,windows,1,Asus Zenbook 14 OLED 2023 UX3402VA-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-zenbook-14-oled-2023-ux3402va-km541ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
asus,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64990,62.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),asus-vivobook-15-2023-x1502va-nj541ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11
asus,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),74990,60.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-15-oled-2023-x1505va-lk542ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
